Scenario_ID,Model,Scenario,Region,Variable,Unit,Year,Value
WITCH 5.0 - EN_NPi2020_450f,WITCH 5.0,EN_NPi2020_450f,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2075,60.6801052429668
WITCH 5.0 - EN_NPi2020_450f,WITCH 5.0,EN_NPi2020_450f,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2075,0.498451444485854
WITCH 5.0 - EN_NPi2020_450f,WITCH 5.0,EN_NPi2020_450f,Latin America,Secondary Energy|Electricity,EJ/yr,2075,28.0885298576365
WITCH 5.0 - EN_NPi2020_450f,WITCH 5.0,EN_NPi2020_450f,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2075,2.15999999999999e-10
WITCH 5.0 - EN_NPi2020_450f,WITCH 5.0,EN_NPi2020_450f,OECD Countries,Secondary Energy|Electricity,EJ/yr,2075,121.730506966555
WITCH 5.0 - EN_NPi2020_450f,WITCH 5.0,EN_NPi2020_450f,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2075,3.6e-10
WITCH 5.0 - EN_NPi2020_450f,WITCH 5.0,EN_NPi2020_450f,World,Secondary Energy|Electricity,EJ/yr,2075,361.714760199796
WITCH 5.0 - EN_NPi2020_450f,WITCH 5.0,EN_NPi2020_450f,World,Secondary Energy|Electricity|Gas,EJ/yr,2075,0.498451445493854
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,Asia,Secondary Energy|Electricity,EJ/yr,2075,115.699245587523
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2075,3.6e-10
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2075,34.9615431879304
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2075,7.2e-11
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2075,59.7207866272756
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2075,0.60506955679009
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,Latin America,Secondary Energy|Electricity,EJ/yr,2075,28.0334589231053
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2075,2.15999999999999e-10
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,OECD Countries,Secondary Energy|Electricity,EJ/yr,2075,120.979465509451
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2075,3.6e-10
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,World,Secondary Energy|Electricity,EJ/yr,2075,359.394499835286
WITCH 5.0 - EN_NPi2020_500f,WITCH 5.0,EN_NPi2020_500f,World,Secondary Energy|Electricity|Gas,EJ/yr,2075,0.60506955779809
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,Asia,Secondary Energy|Electricity,EJ/yr,2080,119.9253
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,33.3771
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,69.5844
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,Latin America,Secondary Energy|Electricity,EJ/yr,2080,27.686
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,137.053
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,World,Secondary Energy|Electricity,EJ/yr,2080,387.6257
AIM/CGE 2.1 - CD-LINKS_NPi2020_400,AIM/CGE 2.1,CD-LINKS_NPi2020_400,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,Asia,Secondary Energy|Electricity,EJ/yr,2080,196.9763
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,26.1132
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,59.5426
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,Latin America,Secondary Energy|Electricity,EJ/yr,2080,26.1924
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,117.8817
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,World,Secondary Energy|Electricity,EJ/yr,2080,426.6463
AIM/CGE 2.2 - EN_NPi2020_300f,AIM/CGE 2.2,EN_NPi2020_300f,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,Asia,Secondary Energy|Electricity,EJ/yr,2080,178.9421
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,24.0573
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,51.3494
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,Latin America,Secondary Energy|Electricity,EJ/yr,2080,23.3458
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,101.0418
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,World,Secondary Energy|Electricity,EJ/yr,2080,378.6858
AIM/CGE 2.2 - EN_NPi2020_600,AIM/CGE 2.2,EN_NPi2020_600,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/Hub-Global 2.0 - 1.5C,AIM/Hub-Global 2.0,1.5C,Asia,Secondary Energy|Electricity,EJ/yr,2080,58.8399
AIM/Hub-Global 2.0 - 1.5C,AIM/Hub-Global 2.0,1.5C,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
AIM/Hub-Global 2.0 - 1.5C,AIM/Hub-Global 2.0,1.5C,World,Secondary Energy|Electricity,EJ/yr,2080,308.7469
AIM/Hub-Global 2.0 - 1.5C,AIM/Hub-Global 2.0,1.5C,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,Asia,Secondary Energy|Electricity,EJ/yr,2080,105.727643783457
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,23.7334418722873
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,56.4150369617978
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,Latin America,Secondary Energy|Electricity,EJ/yr,2080,20.6649993842755
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,124.698279722759
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,World,Secondary Energy|Electricity,EJ/yr,2080,331.239401724578
COFFEE 1.1 - EN_NPi2020_400,COFFEE 1.1,EN_NPi2020_400,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0
GCAM 4.2 - SSP1-19,GCAM 4.2,SSP1-19,World,Secondary Energy|Electricity,EJ/yr,2080,335.797794201259
GCAM 4.2 - SSP1-19,GCAM 4.2,SSP1-19,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.837041437
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,Asia,Secondary Energy|Electricity,EJ/yr,2080,173.280825723379
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.00038726545287
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,20.9173333122594
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,1.54053730999999e-05
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,98.0925536526038
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0003110639354999
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,Latin America,Secondary Energy|Electricity,EJ/yr,2080,30.5413960481739
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,2.56925215e-05
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,93.1940621800497
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.0001315621276
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,World,Secondary Energy|Electricity,EJ/yr,2080,416.026170916466
GCAM 5.3 - R_MAC_30_n0,GCAM 5.3,R_MAC_30_n0,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.00087098941057
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,Asia,Secondary Energy|Electricity,EJ/yr,2080,179.632869338082
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,4.869568227e-06
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,22.5084279309878
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,5.18058749999999e-07
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,102.535565520689
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,5.78709520199999e-06
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,Latin America,Secondary Energy|Electricity,EJ/yr,2080,30.6620210800339
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,4.71374354e-07
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,97.8417299887294
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,1.546675156e-06
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,World,Secondary Energy|Electricity,EJ/yr,2080,433.180613858523
GCAM 5.3 - R_MAC_35_n8,GCAM 5.3,R_MAC_35_n8,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,1.3192771689e-05
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,Asia,Secondary Energy|Electricity,EJ/yr,2080,179.77012626385
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,4.825244637e-06
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,22.5486932122682
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,5.07117239999999e-07
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,102.550482639048
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,5.70473557699999e-06
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,Latin America,Secondary Energy|Electricity,EJ/yr,2080,30.7253876228242
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,4.97656157999999e-07
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,98.0286384515522
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,1.587041338e-06
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,World,Secondary Energy|Electricity,EJ/yr,2080,433.623328189543
GCAM 5.3 - R_MAC_40_n8,GCAM 5.3,R_MAC_40_n8,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,1.312179495e-05
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,Asia,Secondary Energy|Electricity,EJ/yr,2080,179.909273198519
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,1.021405729e-05
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,22.5669810771719
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,5.3102423e-07
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,102.606774454846
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,5.940249904e-06
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,Latin America,Secondary Energy|Electricity,EJ/yr,2080,30.7499779180971
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,7.70409663e-07
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,98.1214930687591
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,3.760082059e-06
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,World,Secondary Energy|Electricity,EJ/yr,2080,433.954499717394
GCAM 5.3 - R_MAC_45_n8,GCAM 5.3,R_MAC_45_n8,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,2.1215823146e-05
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,Asia,Secondary Energy|Electricity,EJ/yr,2080,180.128297725434
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,4.658753658e-05
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,22.5859430279836
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,1.11326173e-06
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,102.693517013715
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,9.239646057e-06
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,Latin America,Secondary Energy|Electricity,EJ/yr,2080,30.8109153473168
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,2.958440312e-06
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,98.2159471202907
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,1.8420417031e-05
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,World,Secondary Energy|Electricity,EJ/yr,2080,434.434620234741
GCAM 5.3 - R_MAC_50_n8,GCAM 5.3,R_MAC_50_n8,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,7.831930171e-05
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,Asia,Secondary Energy|Electricity,EJ/yr,2080,94.415672832
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.506823440679287
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,8.246256576
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.023669382375
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,55.351168
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.275615661754321
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,Latin America,Secondary Energy|Electricity,EJ/yr,2080,14.918746112
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.025080933752303
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,49.965108864
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.325130105458971
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,World,Secondary Energy|Electricity,EJ/yr,2080,222.896898048
IMAGE 3.2 - SSP1_SPA1_19I_D_LB,IMAGE 3.2,SSP1_SPA1_19I_D_LB,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,1.156319474
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,Asia,Secondary Energy|Electricity,EJ/yr,2080,127.613990656
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.806521378000034
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,21.102403712
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.085983174608821
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,111.389382656
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,2.08652196588424
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,Latin America,Secondary Energy|Electricity,EJ/yr,2080,26.913947136
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,Latin America,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.533379700678607
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,OECD Countries,Secondary Energy|Electricity,EJ/yr,2080,69.459625728
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,OECD Countries,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.335118659394329
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,World,Secondary Energy|Electricity,EJ/yr,2080,356.479401984
IMAGE 3.2 - SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,World,Secondary Energy|Electricity|Gas,EJ/yr,2080,3.847524752
IMAGE 3.2 - SSP1_SPA1_19I_RE_LB,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,Asia,Secondary Energy|Electricity,EJ/yr,2080,114.619297279999
IMAGE 3.2 - SSP1_SPA1_19I_RE_LB,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.118219099501822
IMAGE 3.2 - SSP1_SPA1_19I_RE_LB,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,Russia and Central Asia,Secondary Energy|Electricity,EJ/yr,2080,7.438527232
IMAGE 3.2 - SSP1_SPA1_19I_RE_LB,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,Russia and Central Asia,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.01552162032233
IMAGE 3.2 - SSP1_SPA1_19I_RE_LB,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,Middle East and Africa,Secondary Energy|Electricity,EJ/yr,2080,89.027986944
IMAGE 3.2 - SSP1_SPA1_19I_RE_LB,IMAGE 3.2,SSP1_SPA1_19I_RE_LB,Middle East and Africa,Secondary Energy|Electricity|Gas,EJ/yr,2080,0.231516190762284
